date,route_id,origin,destination,carrier_id,carrier_name,transit_time_days,cost,on_time_delivery,mode,distance_km
2024-02-03,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,8951,1,Ship,12000
2024-02-04,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1,1,Truck,800
2024-02-04,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,9804,1,Ship,12000
2024-02-05,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1564,1,Truck,800
2024-02-05,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,25,8613,0,Ship,12000
2024-02-06,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,1,1,Truck,800
2024-02-06,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,7934,1,Ship,12000
2024-02-07,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,778,1,Truck,800
2024-02-07,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,9765,1,Ship,12000
2024-02-08,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,945,1,Truck,800
2024-02-08,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,8368,1,Ship,12000
2024-02-09,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,2374,1,Truck,800
2024-02-09,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,11153,1,Ship,12000
2024-02-10,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,1194,1,Truck,800
2024-02-10,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,10375,1,Ship,12000
2024-02-11,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,3415,0,Truck,800
2024-02-11,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,6936,1,Ship,12000
2024-02-12,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,321,1,Truck,800
2024-02-12,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,11872,1,Ship,12000
2024-02-13,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,2422,1,Truck,800
2024-02-13,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,7272,1,Ship,12000
2024-02-14,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,3186,1,Truck,800
2024-02-14,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,10897,1,Ship,12000
2024-02-15,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1462,1,Truck,800
2024-02-15,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,9542,1,Ship,12000
2024-02-16,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1789,1,Truck,800
2024-02-16,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,10289,1,Ship,12000
2024-02-17,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,264,0,Truck,800
2024-02-17,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,7997,1,Ship,12000
2024-02-18,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,2457,1,Truck,800
2024-02-18,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,25,9781,0,Ship,12000
2024-02-19,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,3650,1,Truck,800
2024-02-19,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,29,9753,0,Ship,12000
2024-02-20,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1982,1,Truck,800
2024-02-20,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,25,10054,0,Ship,12000
2024-02-21,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,3216,1,Truck,800
2024-02-21,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,25,10321,0,Ship,12000
2024-02-22,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,842,1,Truck,800
2024-02-22,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,8434,1,Ship,12000
2024-02-23,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1642,1,Truck,800
2024-02-23,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,7670,1,Ship,12000
2024-02-24,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,887,1,Truck,800
2024-02-24,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,25,8763,0,Ship,12000
2024-02-25,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,916,1,Truck,800
2024-02-25,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,7760,1,Ship,12000
2024-02-26,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1084,1,Truck,800
2024-02-26,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,10876,1,Ship,12000
2024-02-27,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,3704,1,Truck,800
2024-02-27,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,7557,1,Ship,12000
2024-02-28,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1,1,Truck,800
2024-02-28,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,8700,1,Ship,12000
2024-02-29,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,1,1,Truck,800
2024-02-29,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,7559,1,Ship,12000
2024-03-01,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,1971,1,Truck,800
2024-03-01,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,8037,1,Ship,12000
2024-03-02,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,3169,1,Truck,800
2024-03-02,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,7870,1,Ship,12000
2024-03-03,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1840,1,Truck,800
2024-03-03,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,10990,1,Ship,12000
2024-03-04,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,731,1,Truck,800
2024-03-04,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,6930,1,Ship,12000
2024-03-05,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,128,1,Truck,800
2024-03-05,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,29,10746,0,Ship,12000
2024-03-06,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,472,1,Truck,800
2024-03-06,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,7156,1,Ship,12000
2024-03-07,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,2426,1,Truck,800
2024-03-07,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,25,7117,0,Ship,12000
2024-03-08,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,1517,1,Truck,800
2024-03-08,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,6954,1,Ship,12000
2024-03-09,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,966,1,Truck,800
2024-03-09,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,10148,1,Ship,12000
2024-03-10,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,665,1,Truck,800
2024-03-10,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,6990,1,Ship,12000
2024-03-11,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1320,1,Truck,800
2024-03-11,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,25,9338,0,Ship,12000
2024-03-12,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,1150,1,Truck,800
2024-03-12,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,11052,1,Ship,12000
2024-03-13,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,190,1,Truck,800
2024-03-13,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,8119,1,Ship,12000
2024-03-14,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,1067,1,Truck,800
2024-03-14,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,8985,1,Ship,12000
2024-03-15,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,139,0,Truck,800
2024-03-15,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,8007,1,Ship,12000
2024-03-16,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,639,0,Truck,800
2024-03-16,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,7381,1,Ship,12000
2024-03-17,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,1061,0,Truck,800
2024-03-17,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,25,9315,0,Ship,12000
2024-03-18,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1,1,Truck,800
2024-03-18,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,8550,1,Ship,12000
2024-03-19,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,1463,1,Truck,800
2024-03-19,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,8736,1,Ship,12000
2024-03-20,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,4162,0,Truck,800
2024-03-20,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,8777,1,Ship,12000
2024-03-21,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,947,1,Truck,800
2024-03-21,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,7780,1,Ship,12000
2024-03-22,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,651,1,Truck,800
2024-03-22,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,7567,1,Ship,12000
2024-03-23,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,521,1,Truck,800
2024-03-23,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,8064,1,Ship,12000
2024-03-24,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,1026,0,Truck,800
2024-03-24,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,25,9173,0,Ship,12000
2024-03-25,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,399,1,Truck,800
2024-03-25,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,7710,1,Ship,12000
2024-03-26,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,1381,0,Truck,800
2024-03-26,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,8684,1,Ship,12000
2024-03-27,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,609,0,Truck,800
2024-03-27,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,6963,1,Ship,12000
2024-03-28,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,2363,0,Truck,800
2024-03-28,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,9050,1,Ship,12000
2024-03-29,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,1249,1,Truck,800
2024-03-29,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,9448,1,Ship,12000
2024-03-30,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,1,0,Truck,800
2024-03-30,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,6378,1,Ship,12000
2024-03-31,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1,1,Truck,800
2024-03-31,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,25,8464,0,Ship,12000
2024-04-01,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1981,1,Truck,800
2024-04-01,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,25,8428,0,Ship,12000
2024-04-02,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,1,1,Truck,800
2024-04-02,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,9283,1,Ship,12000
2024-04-03,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,406,1,Truck,800
2024-04-03,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,9788,1,Ship,12000
2024-04-04,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,4070,1,Truck,800
2024-04-04,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,25,6638,0,Ship,12000
2024-04-05,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,7,1,Truck,800
2024-04-05,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,8173,1,Ship,12000
2024-04-06,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,1298,1,Truck,800
2024-04-06,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,9638,1,Ship,12000
2024-04-07,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1106,1,Truck,800
2024-04-07,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,7253,1,Ship,12000
2024-04-08,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,1642,1,Truck,800
2024-04-08,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,7321,1,Ship,12000
2024-04-09,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,489,1,Truck,800
2024-04-09,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,9778,1,Ship,12000
2024-04-10,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,379,0,Truck,800
2024-04-10,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,7352,1,Ship,12000
2024-04-11,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,556,1,Truck,800
2024-04-11,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,9111,1,Ship,12000
2024-04-12,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1,1,Truck,800
2024-04-12,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,8932,1,Ship,12000
2024-04-13,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1076,1,Truck,800
2024-04-13,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,29,7693,0,Ship,12000
2024-04-14,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,1089,0,Truck,800
2024-04-14,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,8241,1,Ship,12000
2024-04-15,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,842,1,Truck,800
2024-04-15,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,8338,1,Ship,12000
2024-04-16,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,984,1,Truck,800
2024-04-16,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,7509,1,Ship,12000
2024-04-17,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,621,1,Truck,800
2024-04-17,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,8871,1,Ship,12000
2024-04-18,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,3718,1,Truck,800
2024-04-18,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,29,6861,0,Ship,12000
2024-04-19,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1276,1,Truck,800
2024-04-19,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,7021,1,Ship,12000
2024-04-20,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1204,1,Truck,800
2024-04-20,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,6800,1,Ship,12000
2024-04-21,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,302,1,Truck,800
2024-04-21,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,25,8699,0,Ship,12000
2024-04-22,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,886,1,Truck,800
2024-04-22,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,8373,1,Ship,12000
2024-04-23,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,78,1,Truck,800
2024-04-23,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,9369,1,Ship,12000
2024-04-24,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,915,0,Truck,800
2024-04-24,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,8064,1,Ship,12000
2024-04-25,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1123,1,Truck,800
2024-04-25,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,6215,1,Ship,12000
2024-04-26,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,928,1,Truck,800
2024-04-26,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,8460,1,Ship,12000
2024-04-27,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,266,1,Truck,800
2024-04-27,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,9519,1,Ship,12000
2024-04-28,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,1,1,Truck,800
2024-04-28,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,9367,1,Ship,12000
2024-04-29,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,2631,0,Truck,800
2024-04-29,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,8997,1,Ship,12000
2024-04-30,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,343,1,Truck,800
2024-04-30,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,8612,1,Ship,12000
2024-05-01,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,61,0,Truck,800
2024-05-01,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,10631,1,Ship,12000
2024-05-02,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,846,1,Truck,800
2024-05-02,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,7400,1,Ship,12000
2024-05-03,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1,1,Truck,800
2024-05-03,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,8360,1,Ship,12000
2024-05-04,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,2381,1,Truck,800
2024-05-04,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,8951,1,Ship,12000
2024-05-05,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,2215,1,Truck,800
2024-05-05,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,10835,1,Ship,12000
2024-05-06,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,1106,1,Truck,800
2024-05-06,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,8160,1,Ship,12000
2024-05-07,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,3798,1,Truck,800
2024-05-07,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,8628,1,Ship,12000
2024-05-08,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1,1,Truck,800
2024-05-08,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,7640,1,Ship,12000
2024-05-09,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,3722,0,Truck,800
2024-05-09,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,8821,1,Ship,12000
2024-05-10,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,2401,1,Truck,800
2024-05-10,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,7250,1,Ship,12000
2024-05-11,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,2395,1,Truck,800
2024-05-11,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,8058,1,Ship,12000
2024-05-12,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,2450,1,Truck,800
2024-05-12,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,10500,1,Ship,12000
2024-05-13,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,298,1,Truck,800
2024-05-13,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,9290,1,Ship,12000
2024-05-14,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1405,1,Truck,800
2024-05-14,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,7909,1,Ship,12000
2024-05-15,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,399,1,Truck,800
2024-05-15,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,29,8628,0,Ship,12000
2024-05-16,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,143,1,Truck,800
2024-05-16,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,8309,1,Ship,12000
2024-05-17,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,2085,0,Truck,800
2024-05-17,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,6851,1,Ship,12000
2024-05-18,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,21,1,Truck,800
2024-05-18,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,7600,1,Ship,12000
2024-05-19,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1680,1,Truck,800
2024-05-19,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,9550,1,Ship,12000
2024-05-20,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,1294,0,Truck,800
2024-05-20,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,9310,1,Ship,12000
2024-05-21,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1580,1,Truck,800
2024-05-21,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,25,10647,0,Ship,12000
2024-05-22,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1,1,Truck,800
2024-05-22,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,25,7123,0,Ship,12000
2024-05-23,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1,1,Truck,800
2024-05-23,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,6831,1,Ship,12000
2024-05-24,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,305,1,Truck,800
2024-05-24,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,8527,1,Ship,12000
2024-05-25,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,10,1232,0,Truck,800
2024-05-25,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,8984,1,Ship,12000
2024-05-26,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1110,1,Truck,800
2024-05-26,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,8491,1,Ship,12000
2024-05-27,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1683,1,Truck,800
2024-05-27,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,10430,1,Ship,12000
2024-05-28,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,2661,1,Truck,800
2024-05-28,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,25,6975,0,Ship,12000
2024-05-29,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,3610,1,Truck,800
2024-05-29,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,25,11107,0,Ship,12000
2024-05-30,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1,1,Truck,800
2024-05-30,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,8137,1,Ship,12000
2024-05-31,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1439,1,Truck,800
2024-05-31,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,9167,1,Ship,12000
2024-06-01,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,9,1,Truck,800
2024-06-01,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,6650,1,Ship,12000
2024-06-02,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,2593,1,Truck,800
2024-06-02,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,9352,1,Ship,12000
2024-06-03,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,1150,0,Truck,800
2024-06-03,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,8177,1,Ship,12000
2024-06-04,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,2223,1,Truck,800
2024-06-04,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,7119,1,Ship,12000
2024-06-05,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1611,1,Truck,800
2024-06-05,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,9379,1,Ship,12000
2024-06-06,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,1101,1,Truck,800
2024-06-06,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,7299,1,Ship,12000
2024-06-07,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,85,1,Truck,800
2024-06-07,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,7984,1,Ship,12000
2024-06-08,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,1110,1,Truck,800
2024-06-08,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,25,5912,0,Ship,12000
2024-06-09,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,79,0,Truck,800
2024-06-09,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,9496,1,Ship,12000
2024-06-10,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1489,1,Truck,800
2024-06-10,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,6748,1,Ship,12000
2024-06-11,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1560,1,Truck,800
2024-06-11,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,9739,1,Ship,12000
2024-06-12,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,1871,0,Truck,800
2024-06-12,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,10429,1,Ship,12000
2024-06-13,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1,1,Truck,800
2024-06-13,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,7742,1,Ship,12000
2024-06-14,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1724,1,Truck,800
2024-06-14,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,7933,1,Ship,12000
2024-06-15,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1077,1,Truck,800
