date,region,customer_segment,sku,order_quantity,revenue,is_promotional,season
2024-09-18,West,Wholesale,SKU_456,1710,85500,0,Summer
2024-09-19,Northeast,Retail,SKU_123,830,33200,1,Summer
2024-09-19,West,Wholesale,SKU_456,2319,115950,0,Summer
2024-09-20,Northeast,Retail,SKU_123,1257,50280,0,Summer
2024-09-20,West,Wholesale,SKU_456,2831,141550,0,Summer
2024-09-21,Northeast,Retail,SKU_123,903,36120,0,Summer
2024-09-21,West,Wholesale,SKU_456,2400,120000,0,Summer
2024-09-22,Northeast,Retail,SKU_123,1224,48960,0,Summer
2024-09-22,West,Wholesale,SKU_456,3899,194950,0,Summer
2024-09-23,Northeast,Retail,SKU_123,1983,79320,1,Summer
2024-09-23,West,Wholesale,SKU_456,2322,116100,1,Summer
2024-09-24,Northeast,Retail,SKU_123,1024,40960,0,Summer
2024-09-24,West,Wholesale,SKU_456,4613,230650,0,Summer
2024-09-25,Northeast,Retail,SKU_123,1268,50720,0,Summer
2024-09-25,West,Wholesale,SKU_456,2368,118400,0,Summer
2024-09-26,Northeast,Retail,SKU_123,1787,71480,0,Summer
2024-09-26,West,Wholesale,SKU_456,1715,85750,0,Summer
2024-09-27,Northeast,Retail,SKU_123,1832,73280,1,Summer
2024-09-27,West,Wholesale,SKU_456,3037,151850,0,Summer
2024-09-28,Northeast,Retail,SKU_123,1811,72440,1,Summer
2024-09-28,West,Wholesale,SKU_456,2489,124450,1,Summer
2024-09-29,Northeast,Retail,SKU_123,1441,57640,0,Summer
2024-09-29,West,Wholesale,SKU_456,1268,63400,0,Summer
2024-09-30,Northeast,Retail,SKU_123,1502,60080,0,Summer
2024-09-30,West,Wholesale,SKU_456,2062,103100,0,Summer
2024-10-01,Northeast,Retail,SKU_123,1588,63520,1,Fall
2024-10-01,West,Wholesale,SKU_456,1947,97350,0,Fall
2024-10-02,Northeast,Retail,SKU_123,1447,57880,0,Fall
2024-10-02,West,Wholesale,SKU_456,2632,131600,0,Fall
2024-10-03,Northeast,Retail,SKU_123,748,29920,0,Fall
2024-10-03,West,Wholesale,SKU_456,2728,136400,0,Fall
2024-10-04,Northeast,Retail,SKU_123,978,39120,0,Fall
2024-10-04,West,Wholesale,SKU_456,2733,136650,0,Fall
2024-10-05,Northeast,Retail,SKU_123,2235,89400,1,Fall
2024-10-05,West,Wholesale,SKU_456,3284,164200,0,Fall
2024-10-06,Northeast,Retail,SKU_123,1828,73120,0,Fall
2024-10-06,West,Wholesale,SKU_456,1524,76200,0,Fall
2024-10-07,Northeast,Retail,SKU_123,937,37480,0,Fall
2024-10-07,West,Wholesale,SKU_456,3437,171850,0,Fall
2024-10-08,Northeast,Retail,SKU_123,1213,48520,0,Fall
2024-10-08,West,Wholesale,SKU_456,3487,174350,1,Fall
2024-10-09,Northeast,Retail,SKU_123,2356,94240,0,Fall
2024-10-09,West,Wholesale,SKU_456,3562,178100,0,Fall
2024-10-10,Northeast,Retail,SKU_123,1259,50360,1,Fall
2024-10-10,West,Wholesale,SKU_456,3910,195500,0,Fall
2024-10-11,Northeast,Retail,SKU_123,882,35280,0,Fall
2024-10-11,West,Wholesale,SKU_456,3419,170950,1,Fall
2024-10-12,Northeast,Retail,SKU_123,1178,47120,0,Fall
2024-10-12,West,Wholesale,SKU_456,2795,139750,1,Fall
2024-10-13,Northeast,Retail,SKU_123,1950,78000,0,Fall
2024-10-13,West,Wholesale,SKU_456,1512,75600,1,Fall
2024-10-14,Northeast,Retail,SKU_123,1600,64000,0,Fall
2024-10-14,West,Wholesale,SKU_456,2503,125150,0,Fall
2024-10-15,Northeast,Retail,SKU_123,1696,67840,1,Fall
2024-10-15,West,Wholesale,SKU_456,4369,218450,0,Fall
2024-10-16,Northeast,Retail,SKU_123,2446,97840,0,Fall
2024-10-16,West,Wholesale,SKU_456,4167,208350,1,Fall
2024-10-17,Northeast,Retail,SKU_123,1619,64760,1,Fall
2024-10-17,West,Wholesale,SKU_456,2735,136750,0,Fall
2024-10-18,Northeast,Retail,SKU_123,1221,48840,0,Fall
2024-10-18,West,Wholesale,SKU_456,2996,149800,0,Fall
2024-10-19,Northeast,Retail,SKU_123,1024,40960,1,Fall
2024-10-19,West,Wholesale,SKU_456,3144,157200,0,Fall
2024-10-20,Northeast,Retail,SKU_123,1904,76160,0,Fall
2024-10-20,West,Wholesale,SKU_456,3434,171700,0,Fall
2024-10-21,Northeast,Retail,SKU_123,2103,84120,1,Fall
2024-10-21,West,Wholesale,SKU_456,3498,174900,1,Fall
2024-10-22,Northeast,Retail,SKU_123,1157,46280,1,Fall
2024-10-22,West,Wholesale,SKU_456,3812,190600,0,Fall
2024-10-23,Northeast,Retail,SKU_123,1740,69600,0,Fall
2024-10-23,West,Wholesale,SKU_456,2222,111100,0,Fall
2024-10-24,Northeast,Retail,SKU_123,2275,91000,0,Fall
2024-10-24,West,Wholesale,SKU_456,2589,129450,0,Fall
2024-10-25,Northeast,Retail,SKU_123,1668,66720,0,Fall
2024-10-25,West,Wholesale,SKU_456,2340,117000,1,Fall
2024-10-26,Northeast,Retail,SKU_123,999,39960,0,Fall
2024-10-26,West,Wholesale,SKU_456,1547,77350,0,Fall
2024-10-27,Northeast,Retail,SKU_123,1142,45680,0,Fall
2024-10-27,West,Wholesale,SKU_456,2342,117100,0,Fall
2024-10-28,Northeast,Retail,SKU_123,1734,69360,0,Fall
2024-10-28,West,Wholesale,SKU_456,2449,122450,0,Fall
2024-10-29,Northeast,Retail,SKU_123,1353,54120,0,Fall
2024-10-29,West,Wholesale,SKU_456,4321,216050,1,Fall
2024-10-30,Northeast,Retail,SKU_123,2524,100960,0,Fall
2024-10-30,West,Wholesale,SKU_456,2726,136300,0,Fall
2024-10-31,Northeast,Retail,SKU_123,1502,60080,0,Fall
2024-10-31,West,Wholesale,SKU_456,3725,186250,0,Fall
2024-11-01,Northeast,Retail,SKU_123,865,34600,0,Fall
2024-11-01,West,Wholesale,SKU_456,2002,100100,0,Fall
2024-11-02,Northeast,Retail,SKU_123,1073,42920,0,Fall
2024-11-02,West,Wholesale,SKU_456,3405,170250,0,Fall
2024-11-03,Northeast,Retail,SKU_123,1812,72480,0,Fall
2024-11-03,West,Wholesale,SKU_456,3895,194750,0,Fall
2024-11-04,Northeast,Retail,SKU_123,1438,57520,0,Fall
2024-11-04,West,Wholesale,SKU_456,2336,116800,0,Fall
2024-11-05,Northeast,Retail,SKU_123,2023,80920,0,Fall
2024-11-05,West,Wholesale,SKU_456,3297,164850,0,Fall
2024-11-06,Northeast,Retail,SKU_123,2442,97680,0,Fall
2024-11-06,West,Wholesale,SKU_456,4412,220600,0,Fall
2024-11-07,Northeast,Retail,SKU_123,1189,47560,0,Fall
2024-11-07,West,Wholesale,SKU_456,3754,187700,0,Fall
2024-11-08,Northeast,Retail,SKU_123,1417,56680,0,Fall
2024-11-08,West,Wholesale,SKU_456,3042,152100,1,Fall
2024-11-09,Northeast,Retail,SKU_123,1912,76480,0,Fall
2024-11-09,West,Wholesale,SKU_456,1340,67000,1,Fall
2024-11-10,Northeast,Retail,SKU_123,1305,52200,0,Fall
2024-11-10,West,Wholesale,SKU_456,1929,96450,1,Fall
2024-11-11,Northeast,Retail,SKU_123,2398,95920,0,Fall
2024-11-11,West,Wholesale,SKU_456,2481,124050,0,Fall
2024-11-12,Northeast,Retail,SKU_123,1157,46280,0,Fall
2024-11-12,West,Wholesale,SKU_456,4097,204850,1,Fall
2024-11-13,Northeast,Retail,SKU_123,1599,63960,0,Fall
2024-11-13,West,Wholesale,SKU_456,3102,155100,0,Fall
2024-11-14,Northeast,Retail,SKU_123,385,15400,1,Fall
2024-11-14,West,Wholesale,SKU_456,3561,178050,0,Fall
2024-11-15,Northeast,Retail,SKU_123,1396,55840,1,Fall
2024-11-15,West,Wholesale,SKU_456,4887,244350,1,Fall
2024-11-16,Northeast,Retail,SKU_123,1530,61200,0,Fall
2024-11-16,West,Wholesale,SKU_456,3320,166000,0,Fall
2024-11-17,Northeast,Retail,SKU_123,1705,68200,0,Fall
2024-11-17,West,Wholesale,SKU_456,3964,198200,0,Fall
2024-11-18,Northeast,Retail,SKU_123,2410,96400,1,Fall
2024-11-18,West,Wholesale,SKU_456,2930,146500,0,Fall
2024-11-19,Northeast,Retail,SKU_123,1362,54480,0,Fall
2024-11-19,West,Wholesale,SKU_456,2864,143200,0,Fall
2024-11-20,Northeast,Retail,SKU_123,484,19360,0,Fall
2024-11-20,West,Wholesale,SKU_456,2704,135200,0,Fall
2024-11-21,Northeast,Retail,SKU_123,242,9680,0,Fall
2024-11-21,West,Wholesale,SKU_456,1578,78900,0,Fall
2024-11-22,Northeast,Retail,SKU_123,1091,43640,0,Fall
2024-11-22,West,Wholesale,SKU_456,2363,118150,0,Fall
2024-11-23,Northeast,Retail,SKU_123,1265,50600,0,Fall
2024-11-23,West,Wholesale,SKU_456,2434,121700,0,Fall
2024-11-24,Northeast,Retail,SKU_123,1679,67160,0,Fall
2024-11-24,West,Wholesale,SKU_456,2992,149600,0,Fall
2024-11-25,Northeast,Retail,SKU_123,1480,59200,0,Fall
2024-11-25,West,Wholesale,SKU_456,3274,163700,0,Fall
2024-11-26,Northeast,Retail,SKU_123,1878,75120,1,Fall
2024-11-26,West,Wholesale,SKU_456,2420,121000,0,Fall
2024-11-27,Northeast,Retail,SKU_123,1856,74240,0,Fall
2024-11-27,West,Wholesale,SKU_456,3303,165150,1,Fall
2024-11-28,Northeast,Retail,SKU_123,1037,41480,1,Fall
2024-11-28,West,Wholesale,SKU_456,2844,142200,0,Fall
2024-11-29,Northeast,Retail,SKU_123,710,28400,1,Fall
2024-11-29,West,Wholesale,SKU_456,2453,122650,1,Fall
2024-11-30,Northeast,Retail,SKU_123,792,31680,1,Fall
2024-11-30,West,Wholesale,SKU_456,3918,195900,1,Fall
2024-12-01,Northeast,Retail,SKU_123,2298,91920,0,Fall
2024-12-01,West,Wholesale,SKU_456,2714,135700,0,Fall
2024-12-02,Northeast,Retail,SKU_123,1170,46800,0,Fall
2024-12-02,West,Wholesale,SKU_456,1957,97850,1,Fall
2024-12-03,Northeast,Retail,SKU_123,2123,84920,1,Fall
2024-12-03,West,Wholesale,SKU_456,4473,223650,0,Fall
2024-12-04,Northeast,Retail,SKU_123,1183,47320,1,Fall
2024-12-04,West,Wholesale,SKU_456,2808,140400,0,Fall
2024-12-05,Northeast,Retail,SKU_123,679,27160,0,Fall
2024-12-05,West,Wholesale,SKU_456,1969,98450,1,Fall
2024-12-06,Northeast,Retail,SKU_123,731,29240,1,Fall
2024-12-06,West,Wholesale,SKU_456,3007,150350,0,Fall
2024-12-07,Northeast,Retail,SKU_123,2425,97000,0,Fall
2024-12-07,West,Wholesale,SKU_456,3090,154500,0,Fall
2024-12-08,Northeast,Retail,SKU_123,1680,67200,0,Fall
2024-12-08,West,Wholesale,SKU_456,2491,124550,1,Fall
2024-12-09,Northeast,Retail,SKU_123,1504,60160,0,Fall
2024-12-09,West,Wholesale,SKU_456,2769,138450,1,Fall
2024-12-10,Northeast,Retail,SKU_123,1889,75560,0,Fall
2024-12-10,West,Wholesale,SKU_456,1993,99650,1,Fall
2024-12-11,Northeast,Retail,SKU_123,1202,48080,0,Fall
2024-12-11,West,Wholesale,SKU_456,2363,118150,1,Fall
2024-12-12,Northeast,Retail,SKU_123,785,31400,0,Fall
2024-12-12,West,Wholesale,SKU_456,3032,151600,1,Fall
2024-12-13,Northeast,Retail,SKU_123,1527,61080,1,Fall
2024-12-13,West,Wholesale,SKU_456,2695,134750,1,Fall
2024-12-14,Northeast,Retail,SKU_123,1184,47360,0,Fall
2024-12-14,West,Wholesale,SKU_456,3273,163650,0,Fall
2024-12-15,Northeast,Retail,SKU_123,409,16360,0,Fall
2024-12-15,West,Wholesale,SKU_456,1770,88500,1,Fall
2024-12-16,Northeast,Retail,SKU_123,1300,52000,0,Fall
2024-12-16,West,Wholesale,SKU_456,1891,94550,0,Fall
2024-12-17,Northeast,Retail,SKU_123,1170,46800,0,Fall
2024-12-17,West,Wholesale,SKU_456,1735,86750,1,Fall
2024-12-18,Northeast,Retail,SKU_123,1188,47520,0,Fall
2024-12-18,West,Wholesale,SKU_456,4402,220100,0,Fall
2024-12-19,Northeast,Retail,SKU_123,1126,45040,0,Fall
2024-12-19,West,Wholesale,SKU_456,2870,143500,0,Fall
2024-12-20,Northeast,Retail,SKU_123,1698,67920,1,Fall
2024-12-20,West,Wholesale,SKU_456,1770,88500,0,Fall
2024-12-21,Northeast,Retail,SKU_123,510,20400,1,Fall
2024-12-21,West,Wholesale,SKU_456,4110,205500,0,Fall
2024-12-22,Northeast,Retail,SKU_123,1073,42920,0,Fall
2024-12-22,West,Wholesale,SKU_456,2399,119950,0,Fall
2024-12-23,Northeast,Retail,SKU_123,851,34040,0,Fall
2024-12-23,West,Wholesale,SKU_456,2532,126600,1,Fall
2024-12-24,Northeast,Retail,SKU_123,1168,46720,0,Fall
2024-12-24,West,Wholesale,SKU_456,2850,142500,0,Fall
2024-12-25,Northeast,Retail,SKU_123,1408,56320,0,Fall
2024-12-25,West,Wholesale,SKU_456,1459,72950,0,Fall
2024-12-26,Northeast,Retail,SKU_123,1623,64920,1,Fall
2024-12-26,West,Wholesale,SKU_456,2889,144450,1,Fall
2024-12-27,Northeast,Retail,SKU_123,1363,54520,0,Fall
2024-12-27,West,Wholesale,SKU_456,2350,117500,1,Fall
2024-12-28,Northeast,Retail,SKU_123,1496,59840,0,Fall
2024-12-28,West,Wholesale,SKU_456,2882,144100,0,Fall
2024-12-29,Northeast,Retail,SKU_123,1845,73800,0,Fall
2024-12-29,West,Wholesale,SKU_456,3287,164350,0,Fall
2024-12-30,Northeast,Retail,SKU_123,1990,79600,0,Fall
2024-12-30,West,Wholesale,SKU_456,4121,206050,1,Fall
2024-12-31,Northeast,Retail,SKU_123,1102,44080,0,Fall
2024-12-31,West,Wholesale,SKU_456,3162,158100,0,Fall
2025-01-01,Northeast,Retail,SKU_123,1184,47360,1,Winter
2025-01-01,West,Wholesale,SKU_456,2535,126750,0,Winter
2025-01-02,Northeast,Retail,SKU_123,1120,44800,0,Winter
2025-01-02,West,Wholesale,SKU_456,3938,196900,0,Winter
2025-01-03,Northeast,Retail,SKU_123,1730,69200,0,Winter
2025-01-03,West,Wholesale,SKU_456,2075,103750,0,Winter
2025-01-04,Northeast,Retail,SKU_123,1693,67720,0,Winter
2025-01-04,West,Wholesale,SKU_456,4274,213700,0,Winter
2025-01-05,Northeast,Retail,SKU_123,994,39760,1,Winter
2025-01-05,West,Wholesale,SKU_456,3496,174800,0,Winter
2025-01-06,Northeast,Retail,SKU_123,1112,44480,1,Winter
2025-01-06,West,Wholesale,SKU_456,3105,155250,0,Winter
2025-01-07,Northeast,Retail,SKU_123,1421,56840,1,Winter
2025-01-07,West,Wholesale,SKU_456,2277,113850,0,Winter
2025-01-08,Northeast,Retail,SKU_123,781,31240,0,Winter
2025-01-08,West,Wholesale,SKU_456,2691,134550,0,Winter
2025-01-09,Northeast,Retail,SKU_123,1598,63920,0,Winter
2025-01-09,West,Wholesale,SKU_456,2694,134700,1,Winter
2025-01-10,Northeast,Retail,SKU_123,1203,48120,0,Winter
2025-01-10,West,Wholesale,SKU_456,1725,86250,0,Winter
2025-01-11,Northeast,Retail,SKU_123,2466,98640,0,Winter
2025-01-11,West,Wholesale,SKU_456,2425,121250,0,Winter
2025-01-12,Northeast,Retail,SKU_123,1423,56920,0,Winter
2025-01-12,West,Wholesale,SKU_456,2266,113300,1,Winter
2025-01-13,Northeast,Retail,SKU_123,1000,40000,0,Winter
2025-01-13,West,Wholesale,SKU_456,3369,168450,0,Winter
2025-01-14,Northeast,Retail,SKU_123,2052,82080,1,Winter
2025-01-14,West,Wholesale,SKU_456,3559,177950,1,Winter
2025-01-15,Northeast,Retail,SKU_123,1291,51640,0,Winter
2025-01-15,West,Wholesale,SKU_456,3197,159850,1,Winter
2025-01-16,Northeast,Retail,SKU_123,140,5600,0,Winter
2025-01-16,West,Wholesale,SKU_456,4141,207050,1,Winter
2025-01-17,Northeast,Retail,SKU_123,1123,44920,0,Winter
2025-01-17,West,Wholesale,SKU_456,1895,94750,0,Winter
2025-01-18,Northeast,Retail,SKU_123,1613,64520,0,Winter
2025-01-18,West,Wholesale,SKU_456,2090,104500,0,Winter
2025-01-19,Northeast,Retail,SKU_123,1981,79240,0,Winter
2025-01-19,West,Wholesale,SKU_456,3642,182100,1,Winter
2025-01-20,Northeast,Retail,SKU_123,1836,73440,1,Winter
2025-01-20,West,Wholesale,SKU_456,2241,112050,1,Winter
2025-01-21,Northeast,Retail,SKU_123,1411,56440,0,Winter
2025-01-21,West,Wholesale,SKU_456,1672,83600,0,Winter
2025-01-22,Northeast,Retail,SKU_123,1861,74440,1,Winter
2025-01-22,West,Wholesale,SKU_456,2504,125200,0,Winter
2025-01-23,Northeast,Retail,SKU_123,1482,59280,0,Winter
2025-01-23,West,Wholesale,SKU_456,2370,118500,0,Winter
2025-01-24,Northeast,Retail,SKU_123,1890,75600,1,Winter
2025-01-24,West,Wholesale,SKU_456,2865,143250,0,Winter
2025-01-25,Northeast,Retail,SKU_123,1073,42920,0,Winter
2025-01-25,West,Wholesale,SKU_456,4622,231100,0,Winter
2025-01-26,Northeast,Retail,SKU_123,1069,42760,0,Winter
2025-01-26,West,Wholesale,SKU_456,3533,176650,0,Winter
2025-01-27,Northeast,Retail,SKU_123,1834,73360,0,Winter
2025-01-27,West,Wholesale,SKU_456,2086,104300,0,Winter
2025-01-28,Northeast,Retail,SKU_123,1386,55440,0,Winter
2025-01-28,West,Wholesale,SKU_456,1037,51850,0,Winter
2025-01-29,Northeast,Retail,SKU_123,1521,60840,0,Winter
2025-01-29,West,Wholesale,SKU_456,3725,186250,1,Winter
2025-01-30,Northeast,Retail,SKU_123,2126,85040,0,Winter
2025-01-30,West,Wholesale,SKU_456,1927,96350,0,Winter
2025-01-31,Northeast,Retail,SKU_123,922,36880,0,Winter
2025-01-31,West,Wholesale,SKU_456,2418,120900,1,Winter
2025-02-01,Northeast,Retail,SKU_123,1815,72600,0,Winter
2025-02-01,West,Wholesale,SKU_456,1809,90450,1,Winter
2025-02-02,Northeast,Retail,SKU_123,93,3720,0,Winter
2025-02-02,West,Wholesale,SKU_456,2795,139750,0,Winter
2025-02-03,Northeast,Retail,SKU_123,873,34920,0,Winter
2025-02-03,West,Wholesale,SKU_456,2957,147850,1,Winter
2025-02-04,Northeast,Retail,SKU_123,1636,65440,0,Winter
2025-02-04,West,Wholesale,SKU_456,1869,93450,0,Winter
2025-02-05,Northeast,Retail,SKU_123,1170,46800,1,Winter
2025-02-05,West,Wholesale,SKU_456,1916,95800,1,Winter
2025-02-06,Northeast,Retail,SKU_123,1164,46560,0,Winter
2025-02-06,West,Wholesale,SKU_456,2869,143450,1,Winter
2025-02-07,Northeast,Retail,SKU_123,1018,40720,0,Winter
2025-02-07,West,Wholesale,SKU_456,2697,134850,1,Winter
2025-02-08,Northeast,Retail,SKU_123,762,30480,0,Winter
2025-02-08,West,Wholesale,SKU_456,2888,144400,0,Winter
2025-02-09,Northeast,Retail,SKU_123,1244,49760,0,Winter
2025-02-09,West,Wholesale,SKU_456,3750,187500,0,Winter
2025-02-10,Northeast,Retail,SKU_123,838,33520,1,Winter
2025-02-10,West,Wholesale,SKU_456,3652,182600,0,Winter
2025-02-11,Northeast,Retail,SKU_123,1708,68320,0,Winter
2025-02-11,West,Wholesale,SKU_456,5008,250400,0,Winter
2025-02-12,Northeast,Retail,SKU_123,1317,52680,1,Winter
2025-02-12,West,Wholesale,SKU_456,2237,111850,1,Winter
2025-02-13,Northeast,Retail,SKU_123,899,35960,1,Winter
2025-02-13,West,Wholesale,SKU_456,2351,117550,0,Winter
2025-02-14,Northeast,Retail,SKU_123,895,35800,0,Winter
2025-02-14,West,Wholesale,SKU_456,4201,210050,0,Winter
2025-02-15,Northeast,Retail,SKU_123,2055,82200,0,Winter
2025-02-15,West,Wholesale,SKU_456,3723,186150,1,Winter
2025-02-16,Northeast,Retail,SKU_123,1074,42960,0,Winter
2025-02-16,West,Wholesale,SKU_456,2156,107800,0,Winter
2025-02-17,Northeast,Retail,SKU_123,1320,52800,0,Winter
2025-02-17,West,Wholesale,SKU_456,1892,94600,1,Winter
2025-02-18,Northeast,Retail,SKU_123,1102,44080,0,Winter
2025-02-18,West,Wholesale,SKU_456,3755,187750,1,Winter
2025-02-19,Northeast,Retail,SKU_123,2404,96160,0,Winter
2025-02-19,West,Wholesale,SKU_456,2777,138850,0,Winter
2025-02-20,Northeast,Retail,SKU_123,169,6760,0,Winter
2025-02-20,West,Wholesale,SKU_456,2192,109600,0,Winter
2025-02-21,Northeast,Retail,SKU_123,1252,50080,0,Winter
2025-02-21,West,Wholesale,SKU_456,1033,51650,0,Winter
2025-02-22,Northeast,Retail,SKU_123,1859,74360,0,Winter
2025-02-22,West,Wholesale,SKU_456,1936,96800,1,Winter
2025-02-23,Northeast,Retail,SKU_123,1038,41520,0,Winter
2025-02-23,West,Wholesale,SKU_456,4719,235950,0,Winter
2025-02-24,Northeast,Retail,SKU_123,1105,44200,0,Winter
2025-02-24,West,Wholesale,SKU_456,4169,208450,1,Winter
2025-02-25,Northeast,Retail,SKU_123,1835,73400,1,Winter
2025-02-25,West,Wholesale,SKU_456,4263,213150,0,Winter
2025-02-26,Northeast,Retail,SKU_123,2153,86120,1,Winter
2025-02-26,West,Wholesale,SKU_456,3169,158450,0,Winter
2025-02-27,Northeast,Retail,SKU_123,1196,47840,1,Winter
2025-02-27,West,Wholesale,SKU_456,2013,100650,1,Winter
2025-02-28,Northeast,Retail,SKU_123,1285,51400,0,Winter
2025-02-28,West,Wholesale,SKU_456,2937,146850,1,Winter
2025-03-01,Northeast,Retail,SKU_123,1159,46360,0,Winter
2025-03-01,West,Wholesale,SKU_456,2663,133150,0,Winter
2025-03-02,Northeast,Retail,SKU_123,993,39720,1,Winter
2025-03-02,West,Wholesale,SKU_456,1878,93900,0,Winter
2025-03-03,Northeast,Retail,SKU_123,603,24120,1,Winter
2025-03-03,West,Wholesale,SKU_456,4298,214900,1,Winter
2025-03-04,Northeast,Retail,SKU_123,558,22320,0,Winter
2025-03-04,West,Wholesale,SKU_456,2331,116550,1,Winter
2025-03-05,Northeast,Retail,SKU_123,897,35880,0,Winter
2025-03-05,West,Wholesale,SKU_456,2731,136550,1,Winter
2025-03-06,Northeast,Retail,SKU_123,1765,70600,1,Winter
2025-03-06,West,Wholesale,SKU_456,2477,123850,0,Winter
2025-03-07,Northeast,Retail,SKU_123,1216,48640,0,Winter
2025-03-07,West,Wholesale,SKU_456,3422,171100,1,Winter
2025-03-08,Northeast,Retail,SKU_123,1263,50520,0,Winter
2025-03-08,West,Wholesale,SKU_456,4802,240100,0,Winter
2025-03-09,Northeast,Retail,SKU_123,837,33480,0,Winter
2025-03-09,West,Wholesale,SKU_456,4301,215050,1,Winter
2025-03-10,Northeast,Retail,SKU_123,2367,94680,1,Winter
2025-03-10,West,Wholesale,SKU_456,4153,207650,1,Winter
2025-03-11,Northeast,Retail,SKU_123,1498,59920,0,Winter
2025-03-11,West,Wholesale,SKU_456,3834,191700,0,Winter
2025-03-12,Northeast,Retail,SKU_123,2004,80160,1,Winter
2025-03-12,West,Wholesale,SKU_456,2719,135950,0,Winter
2025-03-13,Northeast,Retail,SKU_123,2394,95760,0,Winter
2025-03-13,West,Wholesale,SKU_456,1413,70650,0,Winter
2025-03-14,Northeast,Retail,SKU_123,1669,66760,0,Winter
2025-03-14,West,Wholesale,SKU_456,3176,158800,0,Winter
2025-03-15,Northeast,Retail,SKU_123,1194,47760,0,Winter
2025-03-15,West,Wholesale,SKU_456,3523,176150,0,Winter
2025-03-16,Northeast,Retail,SKU_123,946,37840,0,Winter
2025-03-16,West,Wholesale,SKU_456,2678,133900,1,Winter
2025-03-17,Northeast,Retail,SKU_123,1470,58800,1,Winter
2025-03-17,West,Wholesale,SKU_456,2593,129650,1,Winter
2025-03-18,Northeast,Retail,SKU_123,1191,47640,1,Winter
2025-03-18,West,Wholesale,SKU_456,3817,190850,0,Winter
2025-03-19,Northeast,Retail,SKU_123,1453,58120,0,Winter
2025-03-19,West,Wholesale,SKU_456,4536,226800,0,Winter
2025-03-20,Northeast,Retail,SKU_123,818,32720,0,Winter
2025-03-20,West,Wholesale,SKU_456,3769,188450,1,Winter
2025-03-21,Northeast,Retail,SKU_123,862,34480,0,Winter
2025-03-21,West,Wholesale,SKU_456,2525,126250,0,Winter
2025-03-22,Northeast,Retail,SKU_123,1486,59440,1,Winter
2025-03-22,West,Wholesale,SKU_456,2319,115950,0,Winter
2025-03-23,Northeast,Retail,SKU_123,1284,51360,1,Winter
2025-03-23,West,Wholesale,SKU_456,2029,101450,0,Winter
2025-03-24,Northeast,Retail,SKU_123,790,31600,0,Winter
2025-03-24,West,Wholesale,SKU_456,3282,164100,0,Winter
2025-03-25,Northeast,Retail,SKU_123,1107,44280,0,Winter
2025-03-25,West,Wholesale,SKU_456,2515,125750,0,Winter
2025-03-26,Northeast,Retail,SKU_123,1027,41080,1,Winter
2025-03-26,West,Wholesale,SKU_456,3457,172850,1,Winter
2025-03-27,Northeast,Retail,SKU_123,2380,95200,0,Winter
2025-03-27,West,Wholesale,SKU_456,2796,139800,0,Winter
2025-03-28,Northeast,Retail,SKU_123,1117,44680,1,Winter
2025-03-28,West,Wholesale,SKU_456,2205,110250,0,Winter
2025-03-29,Northeast,Retail,SKU_123,1139,45560,0,Winter
2025-03-29,West,Wholesale,SKU_456,2317,115850,0,Winter
2025-03-30,Northeast,Retail,SKU_123,1429,57160,0,Winter
2025-03-30,West,Wholesale,SKU_456,2159,107950,0,Winter
2025-03-31,Northeast,Retail,SKU_123,1966,78640,0,Winter
2025-03-31,West,Wholesale,SKU_456,2267,113350,1,Winter
2025-04-01,Northeast,Retail,SKU_123,1524,60960,0,Spring
2025-04-01,West,Wholesale,SKU_456,3867,193350,1,Spring
2025-04-02,Northeast,Retail,SKU_123,1102,44080,0,Spring
2025-04-02,West,Wholesale,SKU_456,1738,86900,0,Spring
2025-04-03,Northeast,Retail,SKU_123,711,28440,0,Spring
2025-04-03,West,Wholesale,SKU_456,2010,100500,1,Spring
2025-04-04,Northeast,Retail,SKU_123,626,25040,1,Spring
2025-04-04,West,Wholesale,SKU_456,2564,128200,1,Spring
2025-04-05,Northeast,Retail,SKU_123,1787,71480,1,Spring
2025-04-05,West,Wholesale,SKU_456,2487,124350,1,Spring
2025-04-06,Northeast,Retail,SKU_123,1013,40520,1,Spring
2025-04-06,West,Wholesale,SKU_456,3078,153900,0,Spring
2025-04-07,Northeast,Retail,SKU_123,1413,56520,0,Spring
2025-04-07,West,Wholesale,SKU_456,3357,167850,1,Spring
2025-04-08,Northeast,Retail,SKU_123,1747,69880,0,Spring
2025-04-08,West,Wholesale,SKU_456,2329,116450,0,Spring
2025-04-09,Northeast,Retail,SKU_123,1127,45080,0,Spring
2025-04-09,West,Wholesale,SKU_456,1997,99850,1,Spring
2025-04-10,Northeast,Retail,SKU_123,2063,82520,1,Spring
2025-04-10,West,Wholesale,SKU_456,2057,102850,1,Spring
2025-04-11,Northeast,Retail,SKU_123,954,38160,1,Spring
2025-04-11,West,Wholesale,SKU_456,3689,184450,1,Spring
2025-04-12,Northeast,Retail,SKU_123,1564,62560,0,Spring
2025-04-12,West,Wholesale,SKU_456,3004,150200,0,Spring
2025-04-13,Northeast,Retail,SKU_123,2447,97880,1,Spring
2025-04-13,West,Wholesale,SKU_456,2536,126800,0,Spring
2025-04-14,Northeast,Retail,SKU_123,1156,46240,0,Spring
2025-04-14,West,Wholesale,SKU_456,3790,189500,0,Spring
2025-04-15,Northeast,Retail,SKU_123,2173,86920,0,Spring
